order_id,order_datetime,order_date,customer_id,restaurant_id,area_id,order_value,discount,payment_method,order_status,promotion
O0031300,2024-07-17 14:00:00,2024-07-17,C12011,R03,A03,360.0,0,UPI,Completed,False
O0031301,2024-07-17 14:00:00,2024-07-17,C10980,R03,A03,210.0,0,Wallet,Completed,False
O0031302,2024-07-17 20:00:00,2024-07-17,C01502,R03,A03,220.0,0,Card,Completed,False
O0031303,2024-07-17 20:00:00,2024-07-17,C15604,R03,A03,260.0,0,UPI,Completed,False
O0031304,2024-07-17 12:00:00,2024-07-17,C08363,R04,A04,240.0,0,UPI,Completed,False
O0031305,2024-07-17 11:00:00,2024-07-17,C15893,R04,A04,1440.0,0,Cash,Completed,False
O0031306,2024-07-17 12:00:00,2024-07-17,C01036,R04,A04,460.0,0,Wallet,Completed,False
O0031307,2024-07-17 11:00:00,2024-07-17,C14433,R04,A04,470.0,0,Card,Completed,False
O0031308,2024-07-17 13:00:00,2024-07-17,C05066,R04,A04,142.5,5,Card,Completed,True
O0031309,2024-07-17 19:00:00,2024-07-17,C08743,R04,A04,320.0,0,Card,Completed,False
O0031310,2024-07-17 11:00:00,2024-07-17,C09555,R04,A04,1380.0,0,UPI,Completed,False
O0031311,2024-07-17 19:00:00,2024-07-17,C02226,R04,A04,1180.0,0,Cash,Completed,False
O0031312,2024-07-17 18:00:00,2024-07-17,C07785,R04,A04,1280.0,0,Card,Completed,False
O0031313,2024-07-17 21:00:00,2024-07-17,C08639,R04,A04,460.0,0,UPI,Completed,False
O0031314,2024-07-17 20:00:00,2024-07-17,C06466,R04,A04,260.0,0,UPI,Completed,False
O0031315,2024-07-17 13:00:00,2024-07-17,C04850,R04,A04,380.0,0,Card,Completed,False
O0031316,2024-07-17 14:00:00,2024-07-17,C15802,R04,A04,408.0,15,Card,Completed,True
O0031317,2024-07-17 18:00:00,2024-07-17,C06545,R04,A04,396.0,10,Card,Completed,True
O0031318,2024-07-17 11:00:00,2024-07-17,C08488,R04,A04,280.0,0,UPI,Completed,False
O0031319,2024-07-17 18:00:00,2024-07-17,C11839,R05,A05,390.0,0,UPI,Completed,False
O0031320,2024-07-17 20:00:00,2024-07-17,C10688,R05,A05,360.0,0,Card,Completed,False
O0031321,2024-07-17 19:00:00,2024-07-17,C15045,R05,A05,720.0,0,Wallet,Completed,False
O0031322,2024-07-17 14:00:00,2024-07-17,C15894,R05,A05,530.0,0,UPI,Completed,False
O0031323,2024-07-17 13:00:00,2024-07-17,C06010,R05,A05,280.0,0,UPI,Completed,False
O0031324,2024-07-17 21:00:00,2024-07-17,C03229,R05,A05,801.0,10,Wallet,Completed,True
O0031325,2024-07-17 19:00:00,2024-07-17,C09915,R05,A05,190.0,0,Cash,Completed,False
O0031326,2024-07-17 12:00:00,2024-07-17,C11827,R05,A05,920.0,0,UPI,Completed,False
O0031327,2024-07-17 14:00:00,2024-07-17,C09531,R05,A05,680.0,0,Card,Completed,False
O0031328,2024-07-17 13:00:00,2024-07-17,C12846,R05,A05,1060.0,0,Wallet,Completed,False
O0031329,2024-07-17 20:00:00,2024-07-17,C13317,R05,A05,390.0,0,Card,Completed,False
O0031330,2024-07-17 18:00:00,2024-07-17,C11119,R05,A05,260.0,0,Card,Completed,False
O0031331,2024-07-17 12:00:00,2024-07-17,C08397,R05,A05,260.0,0,UPI,Completed,False
O0031332,2024-07-17 12:00:00,2024-07-17,C13248,R05,A05,351.0,10,Card,Completed,True
O0031333,2024-07-17 18:00:00,2024-07-17,C13102,R06,A06,589.0,5,Card,Completed,True
O0031334,2024-07-17 13:00:00,2024-07-17,C14393,R06,A06,210.0,0,Cash,Completed,False
O0031335,2024-07-17 12:00:00,2024-07-17,C06158,R06,A06,1240.0,0,UPI,Completed,False
O0031336,2024-07-17 12:00:00,2024-07-17,C12833,R06,A06,190.0,0,UPI,Completed,False
O0031337,2024-07-17 11:00:00,2024-07-17,C13270,R06,A06,220.0,0,Cash,Completed,False
O0031338,2024-07-17 11:00:00,2024-07-17,C15261,R06,A06,420.0,0,Wallet,Completed,False
O0031339,2024-07-17 21:00:00,2024-07-17,C12816,R06,A06,560.0,0,Card,Completed,False
O0031340,2024-07-17 19:00:00,2024-07-17,C10472,R06,A06,580.0,0,UPI,Completed,False
O0031341,2024-07-17 20:00:00,2024-07-17,C13770,R06,A06,720.0,10,Wallet,Completed,True
O0031342,2024-07-17 18:00:00,2024-07-17,C05669,R06,A06,180.0,0,Card,Completed,False
O0031343,2024-07-17 11:00:00,2024-07-17,C05344,R06,A06,144.0,10,Card,Completed,True
O0031344,2024-07-17 13:00:00,2024-07-17,C05534,R06,A06,190.0,0,Card,Completed,False
O0031345,2024-07-17 11:00:00,2024-07-17,C08185,R06,A06,440.0,0,Card,Completed,False
O0031346,2024-07-17 19:00:00,2024-07-17,C13542,R06,A06,216.0,10,UPI,Completed,True
O0031347,2024-07-17 18:00:00,2024-07-17,C08222,R06,A06,420.0,0,Card,Completed,False
O0031348,2024-07-17 14:00:00,2024-07-17,C15961,R06,A06,750.5,5,UPI,Completed,True
O0031349,2024-07-17 14:00:00,2024-07-17,C08977,R06,A06,1070.0,0,UPI,Completed,False
O0031350,2024-07-17 11:00:00,2024-07-17,C16620,R06,A06,220.0,0,Card,Completed,False
O0031351,2024-07-17 19:00:00,2024-07-17,C02637,R06,A06,2020.0,0,UPI,Completed,False
O0031352,2024-07-17 13:00:00,2024-07-17,C12663,R06,A06,340.0,0,UPI,Completed,False
O0031353,2024-07-17 19:00:00,2024-07-17,C09575,R07,A07,680.0,0,Card,Completed,False
O0031354,2024-07-17 12:00:00,2024-07-17,C16553,R07,A07,1600.0,0,UPI,Completed,False
O0031355,2024-07-17 13:00:00,2024-07-17,C02800,R07,A07,970.0,0,UPI,Completed,False
O0031356,2024-07-17 13:00:00,2024-07-17,C10362,R07,A07,160.0,0,Card,Completed,False
O0031357,2024-07-17 18:00:00,2024-07-17,C14227,R07,A07,750.0,0,Card,Completed,False
O0031358,2024-07-17 18:00:00,2024-07-17,C14914,R07,A07,361.0,5,Cash,Completed,True
O0031359,2024-07-17 21:00:00,2024-07-17,C15108,R07,A07,920.0,0,UPI,Completed,False
O0031360,2024-07-17 18:00:00,2024-07-17,C17607,R07,A07,240.0,0,Wallet,Completed,False
O0031361,2024-07-17 14:00:00,2024-07-17,C11822,R07,A07,260.0,0,UPI,Completed,False
O0031362,2024-07-17 20:00:00,2024-07-17,C07972,R07,A07,1170.0,0,Card,Completed,False
O0031363,2024-07-17 14:00:00,2024-07-17,C10561,R07,A07,216.0,10,Cash,Completed,True
O0031364,2024-07-17 21:00:00,2024-07-17,C08861,R07,A07,600.0,0,Card,Completed,False
O0031365,2024-07-17 14:00:00,2024-07-17,C15123,R07,A07,470.0,0,Card,Completed,False
O0031366,2024-07-17 21:00:00,2024-07-17,C02530,R08,A08,470.0,0,UPI,Completed,False
O0031367,2024-07-17 20:00:00,2024-07-17,C05101,R08,A08,782.0,15,UPI,Completed,True
O0031368,2024-07-17 14:00:00,2024-07-17,C03793,R08,A08,210.0,0,Card,Completed,False
O0031369,2024-07-17 19:00:00,2024-07-17,C09406,R08,A08,234.0,10,UPI,Completed,True
O0031370,2024-07-17 21:00:00,2024-07-17,C16289,R08,A08,220.0,0,Card,Completed,False
O0031371,2024-07-17 21:00:00,2024-07-17,C08158,R08,A08,280.0,0,UPI,Completed,False
O0031372,2024-07-17 14:00:00,2024-07-17,C08632,R08,A08,240.0,0,UPI,Completed,False
O0031373,2024-07-17 18:00:00,2024-07-17,C02614,R08,A08,450.0,0,Card,Completed,False
O0031374,2024-07-17 14:00:00,2024-07-17,C02598,R08,A08,220.0,0,Wallet,Completed,False
O0031375,2024-07-17 21:00:00,2024-07-17,C01907,R08,A08,520.0,0,UPI,Completed,False
O0031376,2024-07-17 18:00:00,2024-07-17,C00438,R08,A08,675.0,10,Card,Completed,True
O0031377,2024-07-17 18:00:00,2024-07-17,C14385,R08,A08,918.0,10,Card,Completed,True
O0031378,2024-07-17 12:00:00,2024-07-17,C15392,R08,A08,740.0,0,Cash,Completed,False
O0031379,2024-07-17 13:00:00,2024-07-17,C08781,R08,A08,460.0,0,Card,Completed,False
O0031380,2024-07-17 19:00:00,2024-07-17,C11222,R08,A08,760.0,0,UPI,Completed,False
O0031381,2024-07-17 14:00:00,2024-07-17,C11394,R08,A08,680.0,0,Cash,Completed,False
O0031382,2024-07-17 14:00:00,2024-07-17,C11810,R08,A08,1000.0,0,Card,Completed,False
O0031383,2024-07-17 20:00:00,2024-07-17,C15588,R08,A08,288.0,10,UPI,Completed,True
O0031384,2024-07-17 13:00:00,2024-07-17,C05717,R08,A08,530.0,0,Card,Completed,False
O0031385,2024-07-17 18:00:00,2024-07-17,C02262,R08,A08,240.0,0,UPI,Completed,False
O0031386,2024-07-17 18:00:00,2024-07-17,C11743,R08,A08,400.0,0,Card,Completed,False
O0031387,2024-07-17 20:00:00,2024-07-17,C12557,R08,A08,700.0,0,UPI,Completed,False
O0031388,2024-07-17 20:00:00,2024-07-17,C06639,R08,A08,432.0,10,Card,Completed,True
O0031389,2024-07-17 19:00:00,2024-07-17,C03951,R08,A08,351.0,10,Wallet,Completed,True
O0031390,2024-07-17 12:00:00,2024-07-17,C04792,R08,A08,840.0,0,Wallet,Completed,False
O0031391,2024-07-17 12:00:00,2024-07-17,C09075,R08,A08,230.0,0,UPI,Completed,False
O0031392,2024-07-18 19:00:00,2024-07-18,C07827,R01,A01,495.0,10,Card,Completed,True
O0031393,2024-07-18 14:00:00,2024-07-18,C16140,R01,A01,218.5,5,UPI,Completed,True
O0031394,2024-07-18 18:00:00,2024-07-18,C09086,R01,A01,210.0,0,Card,Completed,False
O0031395,2024-07-18 14:00:00,2024-07-18,C08269,R01,A01,610.0,0,Card,Completed,False
O0031396,2024-07-18 14:00:00,2024-07-18,C04412,R01,A01,520.0,0,Wallet,Completed,False
O0031397,2024-07-18 21:00:00,2024-07-18,C14603,R01,A01,800.0,0,UPI,Completed,False
O0031398,2024-07-18 20:00:00,2024-07-18,C01209,R01,A01,120.0,0,Wallet,Completed,False
O0031399,2024-07-18 14:00:00,2024-07-18,C14554,R01,A01,580.0,0,Wallet,Completed,False
O0031400,2024-07-18 21:00:00,2024-07-18,C02992,R01,A01,340.0,0,UPI,Completed,False
O0031401,2024-07-18 13:00:00,2024-07-18,C01132,R01,A01,369.0,10,UPI,Completed,True
O0031402,2024-07-18 18:00:00,2024-07-18,C09775,R01,A01,220.0,0,UPI,Completed,False
O0031403,2024-07-18 20:00:00,2024-07-18,C14627,R01,A01,190.0,0,Card,Completed,False
O0031404,2024-07-18 11:00:00,2024-07-18,C10383,R01,A01,702.0,10,Card,Completed,True
O0031405,2024-07-18 11:00:00,2024-07-18,C00650,R01,A01,440.0,0,Wallet,Completed,False
O0031406,2024-07-18 21:00:00,2024-07-18,C05354,R01,A01,210.0,0,UPI,Completed,False
O0031407,2024-07-18 21:00:00,2024-07-18,C08366,R01,A01,780.0,0,UPI,Completed,False
O0031408,2024-07-18 14:00:00,2024-07-18,C15251,R01,A01,240.0,0,UPI,Completed,False
O0031409,2024-07-18 14:00:00,2024-07-18,C12768,R01,A01,1300.0,0,UPI,Completed,False
O0031410,2024-07-18 21:00:00,2024-07-18,C07047,R02,A02,380.0,0,Wallet,Completed,False
O0031411,2024-07-18 20:00:00,2024-07-18,C02122,R02,A02,680.0,0,UPI,Completed,False
O0031412,2024-07-18 12:00:00,2024-07-18,C15404,R02,A02,210.0,0,Wallet,Completed,False
O0031413,2024-07-18 19:00:00,2024-07-18,C17647,R02,A02,260.0,0,UPI,Completed,False
O0031414,2024-07-18 19:00:00,2024-07-18,C15021,R02,A02,396.0,10,Card,Completed,True
O0031415,2024-07-18 21:00:00,2024-07-18,C00772,R02,A02,198.0,10,UPI,Completed,True
O0031416,2024-07-18 13:00:00,2024-07-18,C03865,R02,A02,210.0,0,UPI,Completed,False
O0031417,2024-07-18 21:00:00,2024-07-18,C08211,R02,A02,1700.0,0,UPI,Completed,False
O0031418,2024-07-18 11:00:00,2024-07-18,C16768,R02,A02,720.0,0,Card,Completed,False
O0031419,2024-07-18 12:00:00,2024-07-18,C07855,R02,A02,480.0,0,Wallet,Completed,False
O0031420,2024-07-18 21:00:00,2024-07-18,C12635,R02,A02,228.0,5,Cash,Completed,True
O0031421,2024-07-18 19:00:00,2024-07-18,C12954,R02,A02,560.0,0,UPI,Completed,False
O0031422,2024-07-18 18:00:00,2024-07-18,C15863,R02,A02,1110.0,0,Card,Completed,False
O0031423,2024-07-18 19:00:00,2024-07-18,C13139,R02,A02,660.0,0,Card,Completed,False
O0031424,2024-07-18 19:00:00,2024-07-18,C17737,R02,A02,450.0,0,UPI,Completed,False
O0031425,2024-07-18 11:00:00,2024-07-18,C12910,R02,A02,480.0,0,UPI,Completed,False
O0031426,2024-07-18 18:00:00,2024-07-18,C00242,R02,A02,340.0,0,Card,Completed,False
O0031427,2024-07-18 18:00:00,2024-07-18,C17586,R02,A02,1550.0,0,Wallet,Completed,False
O0031428,2024-07-18 20:00:00,2024-07-18,C14353,R02,A02,266.0,5,Cash,Completed,True
O0031429,2024-07-18 20:00:00,2024-07-18,C05584,R02,A02,450.0,10,UPI,Completed,True
O0031430,2024-07-18 12:00:00,2024-07-18,C08539,R02,A02,460.0,0,Card,Completed,False
O0031431,2024-07-18 11:00:00,2024-07-18,C17281,R02,A02,414.0,10,UPI,Completed,True
O0031432,2024-07-18 19:00:00,2024-07-18,C03510,R02,A02,680.0,0,UPI,Completed,False
O0031433,2024-07-18 18:00:00,2024-07-18,C17607,R02,A02,1500.0,0,Card,Completed,False
O0031434,2024-07-18 18:00:00,2024-07-18,C05657,R02,A02,260.0,0,UPI,Completed,False
O0031435,2024-07-18 11:00:00,2024-07-18,C02529,R02,A02,210.0,0,Card,Completed,False
O0031436,2024-07-18 18:00:00,2024-07-18,C17815,R02,A02,970.0,0,Wallet,Completed,False
O0031437,2024-07-18 12:00:00,2024-07-18,C15466,R03,A03,99.0,10,UPI,Completed,True
O0031438,2024-07-18 13:00:00,2024-07-18,C10086,R03,A03,680.0,0,Card,Completed,False
O0031439,2024-07-18 20:00:00,2024-07-18,C07254,R03,A03,640.0,0,UPI,Completed,False
O0031440,2024-07-18 18:00:00,2024-07-18,C11219,R03,A03,630.0,0,Card,Completed,False
O0031441,2024-07-18 12:00:00,2024-07-18,C04941,R03,A03,210.0,0,UPI,Completed,False
O0031442,2024-07-18 19:00:00,2024-07-18,C06538,R03,A03,670.0,0,Card,Completed,False
O0031443,2024-07-18 20:00:00,2024-07-18,C16326,R03,A03,320.0,0,UPI,Completed,False
O0031444,2024-07-18 13:00:00,2024-07-18,C06672,R03,A03,390.0,0,Cash,Completed,False
O0031445,2024-07-18 19:00:00,2024-07-18,C09699,R03,A03,160.0,0,Card,Completed,False
O0031446,2024-07-18 20:00:00,2024-07-18,C06111,R03,A03,114.0,5,Wallet,Completed,True
O0031447,2024-07-18 19:00:00,2024-07-18,C08492,R03,A03,270.0,0,Card,Completed,False
O0031448,2024-07-18 13:00:00,2024-07-18,C11136,R03,A03,741.0,5,UPI,Completed,True
O0031449,2024-07-18 21:00:00,2024-07-18,C14926,R03,A03,460.0,0,UPI,Completed,False
O0031450,2024-07-18 20:00:00,2024-07-18,C01490,R03,A03,289.0,15,UPI,Completed,True
O0031451,2024-07-18 21:00:00,2024-07-18,C08327,R03,A03,670.0,0,UPI,Completed,False
O0031452,2024-07-18 19:00:00,2024-07-18,C09485,R03,A03,660.0,0,Wallet,Completed,False
O0031453,2024-07-18 21:00:00,2024-07-18,C06607,R03,A03,380.0,0,Card,Completed,False
O0031454,2024-07-18 18:00:00,2024-07-18,C16235,R03,A03,690.0,0,Cash,Completed,False
O0031455,2024-07-18 12:00:00,2024-07-18,C16744,R03,A03,480.0,0,Card,Completed,False
O0031456,2024-07-18 18:00:00,2024-07-18,C02011,R04,A04,630.0,10,Card,Completed,True
O0031457,2024-07-18 21:00:00,2024-07-18,C12767,R04,A04,448.0,20,UPI,Completed,True
O0031458,2024-07-18 20:00:00,2024-07-18,C05403,R04,A04,1160.0,0,UPI,Completed,False
O0031459,2024-07-18 20:00:00,2024-07-18,C04379,R04,A04,390.0,0,Card,Completed,False
O0031460,2024-07-18 14:00:00,2024-07-18,C00437,R04,A04,460.0,0,UPI,Completed,False
O0031461,2024-07-18 19:00:00,2024-07-18,C07633,R04,A04,240.0,0,UPI,Completed,False
O0031462,2024-07-18 19:00:00,2024-07-18,C14558,R04,A04,460.0,0,UPI,Completed,False
O0031463,2024-07-18 12:00:00,2024-07-18,C02555,R04,A04,414.0,10,UPI,Completed,True
O0031464,2024-07-18 13:00:00,2024-07-18,C12750,R04,A04,420.0,0,UPI,Completed,False
O0031465,2024-07-18 19:00:00,2024-07-18,C01648,R04,A04,320.0,0,Card,Completed,False
O0031466,2024-07-18 14:00:00,2024-07-18,C03327,R04,A04,1020.0,0,Wallet,Completed,False
O0031467,2024-07-18 18:00:00,2024-07-18,C09096,R04,A04,390.0,0,UPI,Completed,False
O0031468,2024-07-18 14:00:00,2024-07-18,C06669,R04,A04,1100.0,0,Card,Completed,False
O0031469,2024-07-18 20:00:00,2024-07-18,C00627,R04,A04,330.0,0,UPI,Completed,False
O0031470,2024-07-18 20:00:00,2024-07-18,C09665,R04,A04,580.0,0,UPI,Completed,False
O0031471,2024-07-18 20:00:00,2024-07-18,C13704,R04,A04,180.0,0,Wallet,Completed,False
O0031472,2024-07-18 13:00:00,2024-07-18,C17313,R04,A04,850.0,0,Wallet,Completed,False
O0031473,2024-07-18 19:00:00,2024-07-18,C03065,R04,A04,440.0,0,Card,Completed,False
O0031474,2024-07-18 19:00:00,2024-07-18,C00952,R04,A04,420.0,0,UPI,Completed,False
O0031475,2024-07-18 13:00:00,2024-07-18,C10387,R04,A04,220.0,0,Card,Completed,False
O0031476,2024-07-18 20:00:00,2024-07-18,C12892,R04,A04,320.0,0,Cash,Completed,False
O0031477,2024-07-18 20:00:00,2024-07-18,C04422,R05,A05,240.0,0,Card,Completed,False
O0031478,2024-07-18 14:00:00,2024-07-18,C03547,R05,A05,750.0,0,UPI,Completed,False
O0031479,2024-07-18 13:00:00,2024-07-18,C01938,R05,A05,480.0,0,UPI,Completed,False
O0031480,2024-07-18 20:00:00,2024-07-18,C05457,R05,A05,486.0,10,UPI,Completed,True
O0031481,2024-07-18 19:00:00,2024-07-18,C01503,R05,A05,600.0,0,UPI,Completed,False
O0031482,2024-07-18 12:00:00,2024-07-18,C12009,R05,A05,190.0,0,UPI,Completed,False
O0031483,2024-07-18 12:00:00,2024-07-18,C01406,R05,A05,760.0,0,Card,Completed,False
O0031484,2024-07-18 21:00:00,2024-07-18,C02452,R05,A05,180.0,0,UPI,Completed,False
O0031485,2024-07-18 12:00:00,2024-07-18,C09626,R05,A05,670.0,0,Card,Completed,False
O0031486,2024-07-18 12:00:00,2024-07-18,C17278,R05,A05,550.0,0,Wallet,Completed,False
O0031487,2024-07-18 12:00:00,2024-07-18,C03499,R05,A05,374.0,15,UPI,Completed,True
O0031488,2024-07-18 11:00:00,2024-07-18,C08128,R05,A05,570.0,0,UPI,Completed,False
O0031489,2024-07-18 14:00:00,2024-07-18,C15454,R05,A05,410.0,0,Card,Completed,False
O0031490,2024-07-18 12:00:00,2024-07-18,C08220,R05,A05,1260.0,0,Card,Completed,False
O0031491,2024-07-18 13:00:00,2024-07-18,C01853,R06,A06,450.0,0,Card,Completed,False
O0031492,2024-07-18 13:00:00,2024-07-18,C09551,R06,A06,1100.0,0,UPI,Completed,False
O0031493,2024-07-18 21:00:00,2024-07-18,C13843,R06,A06,720.0,10,UPI,Completed,True
O0031494,2024-07-18 12:00:00,2024-07-18,C11142,R06,A06,209.0,5,UPI,Completed,True
O0031495,2024-07-18 18:00:00,2024-07-18,C02547,R06,A06,220.0,0,UPI,Completed,False
O0031496,2024-07-18 19:00:00,2024-07-18,C00942,R06,A06,240.0,0,Card,Completed,False
O0031497,2024-07-18 13:00:00,2024-07-18,C13354,R06,A06,360.0,0,Cash,Completed,False
O0031498,2024-07-18 11:00:00,2024-07-18,C00565,R06,A06,1120.0,0,UPI,Completed,False
O0031499,2024-07-18 13:00:00,2024-07-18,C05886,R06,A06,220.0,0,UPI,Completed,False
O0031500,2024-07-18 21:00:00,2024-07-18,C01814,R06,A06,592.0,20,UPI,Completed,True
O0031501,2024-07-18 20:00:00,2024-07-18,C10660,R06,A06,209.0,5,Card,Completed,True
O0031502,2024-07-18 13:00:00,2024-07-18,C01926,R06,A06,900.0,0,UPI,Completed,False
O0031503,2024-07-18 19:00:00,2024-07-18,C13691,R06,A06,180.0,0,Card,Completed,False
O0031504,2024-07-18 14:00:00,2024-07-18,C00047,R06,A06,150.0,0,Card,Completed,False
O0031505,2024-07-18 21:00:00,2024-07-18,C16710,R06,A06,340.0,0,Wallet,Completed,False
O0031506,2024-07-18 19:00:00,2024-07-18,C07645,R06,A06,370.0,0,UPI,Completed,False
O0031507,2024-07-18 13:00:00,2024-07-18,C05174,R06,A06,560.0,0,Wallet,Completed,False
O0031508,2024-07-18 14:00:00,2024-07-18,C17359,R06,A06,190.0,0,Card,Completed,False
O0031509,2024-07-18 18:00:00,2024-07-18,C06074,R07,A07,680.0,0,Card,Completed,False
O0031510,2024-07-18 14:00:00,2024-07-18,C06621,R07,A07,320.0,0,UPI,Completed,False
O0031511,2024-07-18 12:00:00,2024-07-18,C13519,R07,A07,420.0,0,UPI,Completed,False
O0031512,2024-07-18 12:00:00,2024-07-18,C16985,R07,A07,210.0,0,UPI,Completed,False
O0031513,2024-07-18 14:00:00,2024-07-18,C04090,R07,A07,320.0,0,UPI,Completed,False
O0031514,2024-07-18 12:00:00,2024-07-18,C16502,R07,A07,260.0,0,UPI,Completed,False
O0031515,2024-07-18 19:00:00,2024-07-18,C13012,R07,A07,190.0,0,UPI,Completed,False
O0031516,2024-07-18 11:00:00,2024-07-18,C09780,R07,A07,180.0,0,UPI,Completed,False
O0031517,2024-07-18 20:00:00,2024-07-18,C06683,R07,A07,480.0,0,Card,Completed,False
O0031518,2024-07-18 14:00:00,2024-07-18,C17411,R07,A07,560.0,0,Cash,Completed,False
O0031519,2024-07-18 18:00:00,2024-07-18,C13762,R07,A07,420.0,0,UPI,Completed,False
O0031520,2024-07-18 19:00:00,2024-07-18,C08289,R08,A08,220.0,0,Card,Completed,False
O0031521,2024-07-18 14:00:00,2024-07-18,C12424,R08,A08,230.0,0,Card,Completed,False
O0031522,2024-07-18 20:00:00,2024-07-18,C09583,R08,A08,680.0,0,Card,Completed,False
O0031523,2024-07-18 12:00:00,2024-07-18,C03014,R08,A08,380.0,0,UPI,Completed,False
O0031524,2024-07-18 18:00:00,2024-07-18,C16332,R08,A08,280.0,0,UPI,Completed,False
O0031525,2024-07-18 21:00:00,2024-07-18,C13128,R08,A08,760.0,0,Wallet,Completed,False
O0031526,2024-07-18 11:00:00,2024-07-18,C02884,R08,A08,320.0,0,Card,Completed,False
O0031527,2024-07-18 18:00:00,2024-07-18,C12053,R08,A08,1170.0,0,UPI,Completed,False
O0031528,2024-07-18 21:00:00,2024-07-18,C02002,R08,A08,396.0,10,Card,Completed,True
O0031529,2024-07-18 19:00:00,2024-07-18,C15576,R08,A08,460.0,0,UPI,Completed,False
O0031530,2024-07-18 12:00:00,2024-07-18,C07959,R08,A08,610.0,0,UPI,Completed,False
O0031531,2024-07-18 14:00:00,2024-07-18,C02127,R08,A08,640.0,0,UPI,Completed,False
O0031532,2024-07-19 12:00:00,2024-07-19,C00019,R01,A01,360.0,0,UPI,Completed,False
O0031533,2024-07-19 19:00:00,2024-07-19,C04491,R01,A01,420.0,0,Card,Completed,False
O0031534,2024-07-19 14:00:00,2024-07-19,C02906,R01,A01,330.0,0,UPI,Completed,False
O0031535,2024-07-19 18:00:00,2024-07-19,C03596,R01,A01,160.0,0,UPI,Completed,False
O0031536,2024-07-19 18:00:00,2024-07-19,C00941,R01,A01,320.0,0,Cash,Completed,False
O0031537,2024-07-19 14:00:00,2024-07-19,C03873,R01,A01,790.0,0,Wallet,Completed,False
O0031538,2024-07-19 11:00:00,2024-07-19,C00723,R01,A01,178.5,15,UPI,Completed,True
O0031539,2024-07-19 19:00:00,2024-07-19,C14533,R01,A01,540.0,0,Card,Completed,False
O0031540,2024-07-19 20:00:00,2024-07-19,C17005,R01,A01,150.0,0,Cash,Completed,False
O0031541,2024-07-19 12:00:00,2024-07-19,C14003,R01,A01,152.0,5,Cash,Completed,True
O0031542,2024-07-19 14:00:00,2024-07-19,C12350,R01,A01,220.0,0,Cash,Completed,False
O0031543,2024-07-19 11:00:00,2024-07-19,C05510,R01,A01,532.0,5,UPI,Completed,True
O0031544,2024-07-19 14:00:00,2024-07-19,C07062,R01,A01,1280.0,0,UPI,Completed,False
O0031545,2024-07-19 21:00:00,2024-07-19,C12971,R01,A01,210.0,0,Card,Completed,False
O0031546,2024-07-19 18:00:00,2024-07-19,C16976,R01,A01,560.0,0,Card,Completed,False
O0031547,2024-07-19 11:00:00,2024-07-19,C02065,R01,A01,320.0,0,Cash,Completed,False
O0031548,2024-07-19 11:00:00,2024-07-19,C15905,R01,A01,230.0,0,Card,Completed,False
O0031549,2024-07-19 18:00:00,2024-07-19,C04763,R01,A01,460.0,0,UPI,Completed,False
O0031550,2024-07-19 13:00:00,2024-07-19,C04752,R02,A02,300.0,0,Card,Completed,False
O0031551,2024-07-19 19:00:00,2024-07-19,C08133,R02,A02,510.0,15,Card,Completed,True
O0031552,2024-07-19 19:00:00,2024-07-19,C08641,R02,A02,1173.0,15,Card,Completed,True
O0031553,2024-07-19 19:00:00,2024-07-19,C08184,R02,A02,610.0,0,UPI,Completed,False
O0031554,2024-07-19 13:00:00,2024-07-19,C06157,R02,A02,420.0,0,Cash,Completed,False
O0031555,2024-07-19 19:00:00,2024-07-19,C02530,R02,A02,300.0,0,Card,Completed,False
O0031556,2024-07-19 18:00:00,2024-07-19,C16796,R02,A02,600.0,0,Cash,Completed,False
O0031557,2024-07-19 19:00:00,2024-07-19,C12558,R02,A02,510.0,0,Card,Completed,False
O0031558,2024-07-19 21:00:00,2024-07-19,C06630,R02,A02,460.0,0,UPI,Completed,False
O0031559,2024-07-19 14:00:00,2024-07-19,C10266,R02,A02,340.0,0,UPI,Completed,False
O0031560,2024-07-19 21:00:00,2024-07-19,C08575,R02,A02,520.0,0,UPI,Completed,False
O0031561,2024-07-19 13:00:00,2024-07-19,C01799,R02,A02,360.0,0,UPI,Completed,False
O0031562,2024-07-19 18:00:00,2024-07-19,C03883,R02,A02,530.0,0,Wallet,Completed,False
