order_item_id,order_id,dish_id,quantity,selling_price,discount,revenue,ingredient_cost,profit
I00020558,O0014131,D01,2,260.0,0,520.0,184,287.328
I00020559,O0014131,D13,1,120.0,0,120.0,34,74.768
I00020560,O0014132,D09,1,220.0,5,209.0,78,110.408
I00020561,O0014132,D01,1,260.0,5,247.0,92,130.664
I00020562,O0014132,D01,1,260.0,5,247.0,92,130.664
I00020563,O0014133,D03,1,240.0,0,240.0,96,121.536
I00020564,O0014133,D04,2,320.0,0,640.0,296,284.096
I00020565,O0014134,D02,1,340.0,0,340.0,156,149.728
I00020566,O0014135,D17,1,220.0,0,220.0,82,115.824
I00020567,O0014135,D03,2,240.0,0,480.0,192,239.616
I00020568,O0014136,D10,2,230.0,0,460.0,168,245.632
I00020569,O0014137,D01,1,260.0,0,260.0,92,141.792
I00020570,O0014138,D11,2,210.0,0,420.0,148,229.664
I00020571,O0014138,D01,2,260.0,0,520.0,184,283.584
I00020572,O0014138,D03,2,240.0,0,480.0,192,239.616
I00020573,O0014139,D03,1,240.0,0,240.0,96,119.808
I00020574,O0014140,D15,1,160.0,0,160.0,42,101.872
I00020575,O0014140,D06,1,460.0,0,460.0,186,227.632
I00020576,O0014141,D08,1,180.0,0,180.0,58,103.856
I00020577,O0014142,D14,1,150.0,15,127.5,46,66.38
I00020578,O0014143,D02,2,340.0,5,646.0,312,265.456
I00020579,O0014143,D07,1,190.0,5,180.5,62,99.348
I00020580,O0014144,D01,2,260.0,0,520.0,184,283.584
I00020581,O0014144,D16,2,110.0,0,220.0,56,141.824
I00020582,O0014145,D08,2,180.0,0,360.0,116,207.712
I00020583,O0014146,D17,1,220.0,10,198.0,82,93.824
I00020584,O0014146,D13,1,120.0,10,108.0,34,61.904
I00020585,O0014147,D06,2,460.0,0,920.0,372,455.264
I00020586,O0014148,D12,1,360.0,0,360.0,165,158.712
I00020587,O0014148,D01,1,260.0,0,260.0,92,141.792
I00020588,O0014149,D07,1,190.0,0,190.0,62,108.848
I00020589,O0014149,D06,1,460.0,0,460.0,186,227.632
I00020590,O0014150,D03,2,240.0,0,480.0,192,239.616
I00020591,O0014150,D12,3,360.0,0,1080.0,495,476.136
I00020592,O0014151,D03,1,240.0,0,240.0,96,114.624
I00020593,O0014152,D03,1,240.0,10,216.0,96,90.624
I00020594,O0014153,D12,1,360.0,5,342.0,165,132.936
I00020595,O0014153,D18,1,280.0,5,266.0,112,119.728
I00020596,O0014154,D01,2,260.0,0,520.0,184,272.352
I00020597,O0014155,D10,1,230.0,0,230.0,84,117.848
I00020598,O0014156,D02,1,340.0,0,340.0,156,142.38400000000001
I00020599,O0014156,D12,1,360.0,0,360.0,165,150.936
I00020600,O0014157,D15,1,160.0,0,160.0,42,98.416
I00020601,O0014157,D07,1,190.0,0,190.0,62,104.744
I00020602,O0014158,D12,3,360.0,0,1080.0,495,452.808
I00020603,O0014158,D13,1,120.0,0,120.0,34,71.312
I00020604,O0014159,D13,2,120.0,10,216.0,68,118.624
I00020605,O0014159,D07,1,190.0,10,171.0,62,85.744
I00020606,O0014160,D05,1,390.0,0,390.0,148,194.264
I00020607,O0014160,D17,1,220.0,0,220.0,82,111.072
I00020608,O0014160,D13,2,120.0,0,240.0,68,142.624
I00020609,O0014161,D13,2,120.0,10,216.0,68,118.624
I00020610,O0014162,D13,1,120.0,0,120.0,34,71.312
I00020611,O0014162,D17,1,220.0,0,220.0,82,111.072
I00020612,O0014163,D09,1,220.0,0,220.0,78,115.072
I00020613,O0014163,D17,1,220.0,0,220.0,82,111.072
I00020614,O0014164,D16,1,110.0,15,93.5,28,52.036
I00020615,O0014164,D04,1,320.0,15,272.0,148,84.832
I00020616,O0014165,D04,1,320.0,5,304.0,148,116.832
I00020617,O0014166,D06,1,460.0,0,460.0,186,217.696
I00020618,O0014167,D03,1,240.0,0,240.0,96,114.624
I00020619,O0014168,D09,1,220.0,0,220.0,78,115.072
I00020620,O0014168,D05,1,390.0,0,390.0,148,194.264
I00020621,O0014169,D04,1,320.0,0,320.0,148,132.832
I00020622,O0014170,D09,1,220.0,10,198.0,78,93.072
I00020623,O0014170,D02,2,340.0,10,612.0,312,216.768
I00020624,O0014171,D08,1,180.0,0,180.0,58,99.968
I00020625,O0014171,D06,1,460.0,0,460.0,186,217.696
I00020626,O0014172,D10,2,230.0,0,460.0,168,235.696
I00020627,O0014173,D01,1,260.0,0,260.0,92,136.176
I00020628,O0014174,D04,1,320.0,0,320.0,148,132.832
I00020629,O0014175,D09,1,220.0,0,220.0,78,115.072
I00020630,O0014176,D03,1,240.0,10,216.0,96,90.624
I00020631,O0014177,D02,3,340.0,0,1020.0,468,444.288
I00020632,O0014178,D07,2,190.0,0,380.0,124,215.872
I00020633,O0014178,D08,2,180.0,0,360.0,116,205.984
I00020634,O0014179,D07,1,190.0,0,190.0,62,107.936
I00020635,O0014180,D15,2,160.0,0,320.0,84,202.208
I00020636,O0014181,D07,2,190.0,15,323.0,124,158.872
I00020637,O0014182,D14,1,150.0,0,150.0,46,88.16
I00020638,O0014182,D09,1,220.0,0,220.0,78,118.768
I00020639,O0014183,D13,1,120.0,0,120.0,34,73.328
I00020640,O0014184,D13,3,120.0,0,360.0,102,219.984
I00020641,O0014185,D04,2,320.0,0,640.0,296,276.416
I00020642,O0014185,D05,2,390.0,0,780.0,296,401.632
I00020643,O0014185,D04,1,320.0,0,320.0,148,138.208
I00020644,O0014186,D07,1,190.0,0,190.0,62,107.936
I00020645,O0014187,D08,1,180.0,15,153.0,58,75.992
I00020646,O0014188,D13,2,120.0,0,240.0,68,146.656
I00020647,O0014189,D03,2,240.0,0,480.0,192,237.312
I00020648,O0014189,D03,1,240.0,0,240.0,96,118.656
I00020649,O0014190,D01,1,260.0,0,260.0,92,140.544
I00020650,O0014190,D11,1,210.0,0,210.0,74,113.824
I00020651,O0014191,D18,1,280.0,0,280.0,112,138.432
I00020652,O0014192,D06,3,460.0,10,1242.0,558,538.2719999999999
I00020653,O0014192,D08,1,180.0,10,162.0,58,84.992
I00020654,O0014193,D03,1,240.0,0,240.0,96,118.656
I00020655,O0014193,D01,1,260.0,0,260.0,92,140.544
I00020656,O0014194,D11,1,210.0,0,210.0,74,113.824
I00020657,O0014194,D06,1,460.0,0,460.0,186,225.424
I00020658,O0014195,D12,2,360.0,0,720.0,330,313.968
I00020659,O0014195,D07,1,190.0,0,190.0,62,107.936
I00020660,O0014196,D12,2,360.0,0,720.0,330,313.968
I00020661,O0014196,D16,1,110.0,0,110.0,28,70.384
I00020662,O0014197,D04,1,320.0,0,320.0,148,138.208
I00020663,O0014198,D04,2,320.0,0,640.0,296,276.416
I00020664,O0014199,D09,1,220.0,0,220.0,78,118.768
I00020665,O0014199,D07,1,190.0,0,190.0,62,107.936
I00020666,O0014199,D15,1,160.0,0,160.0,42,101.104
I00020667,O0014200,D01,2,260.0,0,520.0,184,281.088
I00020668,O0014201,D11,1,210.0,0,210.0,74,113.824
I00020669,O0014202,D01,2,260.0,0,520.0,184,281.088
I00020670,O0014202,D01,1,260.0,0,260.0,92,140.544
I00020671,O0014203,D18,2,280.0,0,560.0,224,276.864
I00020672,O0014203,D06,1,460.0,0,460.0,186,225.424
I00020673,O0014204,D06,2,460.0,5,874.0,372,404.848
I00020674,O0014204,D16,2,110.0,5,209.0,56,129.768
I00020675,O0014205,D02,1,340.0,0,340.0,156,148.096
I00020676,O0014205,D02,1,340.0,0,340.0,156,148.096
I00020677,O0014206,D16,1,110.0,0,110.0,28,70.384
I00020678,O0014207,D04,1,320.0,0,320.0,148,138.208
I00020679,O0014207,D13,1,120.0,0,120.0,34,73.328
I00020680,O0014208,D13,1,120.0,0,120.0,34,73.328
I00020681,O0014208,D18,1,280.0,0,280.0,112,138.432
I00020682,O0014208,D06,2,460.0,0,920.0,372,450.848
I00020683,O0014209,D05,1,390.0,0,390.0,148,200.816
I00020684,O0014210,D16,2,110.0,0,220.0,56,132.848
I00020685,O0014211,D11,1,210.0,0,210.0,74,106.26400000000001
I00020686,O0014211,D05,2,390.0,0,780.0,296,373.552
I00020687,O0014212,D11,1,210.0,0,210.0,74,106.26400000000001
I00020688,O0014213,D11,1,210.0,0,210.0,74,106.26400000000001
I00020689,O0014214,D09,1,220.0,0,220.0,78,110.848
I00020690,O0014215,D09,1,220.0,0,220.0,78,110.848
I00020691,O0014216,D15,1,160.0,0,160.0,42,95.344
I00020692,O0014217,D18,2,280.0,0,560.0,224,256.704
I00020693,O0014217,D11,1,210.0,0,210.0,74,106.26400000000001
I00020694,O0014218,D01,3,260.0,0,780.0,276,393.552
I00020695,O0014218,D12,3,360.0,0,1080.0,495,432.072
I00020696,O0014219,D05,1,390.0,0,390.0,148,186.776
I00020697,O0014219,D05,1,390.0,0,390.0,148,186.776
I00020698,O0014220,D16,1,110.0,0,110.0,28,66.424
I00020699,O0014221,D05,2,390.0,0,780.0,296,373.552
I00020700,O0014222,D09,1,220.0,0,220.0,78,110.848
I00020701,O0014223,D04,1,320.0,0,320.0,148,126.688
I00020702,O0014223,D17,1,220.0,0,220.0,82,106.848
I00020703,O0014224,D11,1,210.0,5,199.5,74,95.76400000000001
I00020704,O0014224,D16,1,110.0,5,104.5,28,60.924
I00020705,O0014224,D04,2,320.0,5,608.0,296,221.376
I00020706,O0014225,D11,1,210.0,0,210.0,74,106.26400000000001
I00020707,O0014226,D11,2,210.0,0,420.0,148,212.52800000000002
I00020708,O0014226,D12,1,360.0,0,360.0,165,144.024
I00020709,O0014226,D08,1,180.0,0,180.0,58,96.512
I00020710,O0014227,D06,1,460.0,5,437.0,186,185.864
I00020711,O0014228,D14,1,150.0,15,127.5,46,60.260000000000005
I00020712,O0014229,D01,3,260.0,0,780.0,276,393.552
I00020713,O0014229,D09,2,220.0,0,440.0,156,221.696
I00020714,O0014230,D06,1,460.0,0,460.0,186,208.864
I00020715,O0014231,D06,1,460.0,0,460.0,186,208.864
I00020716,O0014231,D03,1,240.0,0,240.0,96,110.016
I00020717,O0014231,D08,2,180.0,0,360.0,116,193.024
I00020718,O0014232,D03,1,240.0,15,204.0,96,74.016
I00020719,O0014233,D05,1,390.0,0,390.0,148,186.776
I00020720,O0014233,D08,1,180.0,0,180.0,58,96.512
I00020721,O0014234,D09,1,220.0,0,220.0,78,110.848
I00020722,O0014235,D10,2,230.0,0,460.0,168,226.864
I00020723,O0014236,D09,1,220.0,0,220.0,78,110.848
I00020724,O0014237,D06,1,460.0,0,460.0,186,208.864
I00020725,O0014237,D09,1,220.0,0,220.0,78,110.848
I00020726,O0014237,D04,1,320.0,0,320.0,148,126.688
I00020727,O0014238,D10,3,230.0,10,621.0,252,271.296
I00020728,O0014239,D01,1,260.0,0,260.0,92,131.184
I00020729,O0014239,D18,1,280.0,0,280.0,112,128.352
I00020730,O0014240,D07,1,190.0,0,190.0,62,99.5
I00020731,O0014241,D11,1,210.0,0,210.0,74,104.5
I00020732,O0014242,D16,1,110.0,5,104.5,28,60.0
I00020733,O0014243,D16,1,110.0,10,99.0,28,54.5
I00020734,O0014243,D17,1,220.0,10,198.0,82,83.0
I00020735,O0014244,D18,2,280.0,0,560.0,224,252.0
I00020736,O0014245,D18,2,280.0,20,448.0,224,140.0
I00020737,O0014246,D08,2,180.0,0,360.0,116,190.0
I00020738,O0014247,D18,1,280.0,10,252.0,112,98.0
I00020739,O0014248,D07,1,190.0,0,190.0,62,99.5
I00020740,O0014249,D04,1,320.0,15,272.0,148,76.0
I00020741,O0014250,D13,3,120.0,0,360.0,102,204.0
I00020742,O0014251,D03,1,240.0,10,216.0,96,84.0
I00020743,O0014251,D11,2,210.0,10,378.0,148,167.0
I00020744,O0014252,D08,1,180.0,15,153.0,58,68.0
I00020745,O0014253,D05,3,390.0,0,1170.0,444,550.5
I00020746,O0014253,D15,1,160.0,0,160.0,42,94.0
I00020747,O0014254,D03,1,240.0,15,204.0,96,72.0
I00020748,O0014255,D12,1,360.0,15,306.0,165,87.0
I00020749,O0014255,D12,2,360.0,15,612.0,330,174.0
I00020750,O0014256,D01,3,260.0,5,741.0,276,348.0
I00020751,O0014256,D01,1,260.0,5,247.0,92,116.0
I00020752,O0014256,D10,1,230.0,5,218.5,84,100.0
I00020753,O0014257,D05,1,390.0,15,331.5,148,125.0
I00020754,O0014258,D05,1,390.0,0,390.0,148,183.5
I00020755,O0014259,D10,1,230.0,0,230.0,84,111.5
I00020756,O0014260,D14,1,150.0,0,150.0,46,81.5
I00020757,O0014260,D06,1,460.0,0,460.0,186,205.0
I00020758,O0014261,D02,2,340.0,0,680.0,312,266.0
I00020759,O0014262,D11,1,210.0,15,178.5,74,73.0
I00020760,O0014263,D07,1,190.0,0,190.0,62,99.5
I00020761,O0014264,D13,1,120.0,10,108.0,34,58.16
I00020762,O0014265,D14,2,150.0,0,300.0,92,168.4
I00020763,O0014265,D02,1,340.0,0,340.0,156,139.12
I00020764,O0014266,D18,1,280.0,0,280.0,112,131.04
I00020765,O0014266,D04,2,320.0,0,640.0,296,259.52
I00020766,O0014267,D01,1,260.0,0,260.0,92,133.68
I00020767,O0014267,D03,3,240.0,0,720.0,288,336.96000000000004
I00020768,O0014268,D10,2,230.0,0,460.0,168,231.28
I00020769,O0014268,D13,2,120.0,0,240.0,68,140.32
I00020770,O0014269,D17,1,220.0,0,220.0,82,108.96000000000001
I00020771,O0014269,D15,2,160.0,0,320.0,84,193.76
I00020772,O0014270,D14,1,150.0,0,150.0,46,84.2
I00020773,O0014271,D04,1,320.0,0,320.0,148,129.76
I00020774,O0014271,D04,1,320.0,0,320.0,148,129.76
I00020775,O0014272,D04,1,320.0,20,256.0,148,65.75999999999999
I00020776,O0014272,D07,3,190.0,20,456.0,186,194.76
I00020777,O0014273,D01,1,260.0,0,260.0,92,133.68
I00020778,O0014273,D06,1,460.0,0,460.0,186,213.28
I00020779,O0014274,D03,1,240.0,0,240.0,96,112.32
I00020780,O0014274,D05,1,390.0,0,390.0,148,190.51999999999998
I00020781,O0014274,D09,1,220.0,0,220.0,78,112.96000000000001
I00020782,O0014275,D17,1,220.0,15,187.0,82,75.96000000000001
I00020783,O0014276,D04,1,320.0,0,320.0,148,129.76
I00020784,O0014276,D09,2,220.0,0,440.0,156,225.92000000000002
I00020785,O0014277,D16,1,110.0,0,110.0,28,67.48
I00020786,O0014277,D14,2,150.0,0,300.0,92,168.4
I00020787,O0014278,D17,1,220.0,0,220.0,82,108.96000000000001
I00020788,O0014279,D02,1,340.0,0,340.0,156,139.12
I00020789,O0014279,D15,1,160.0,0,160.0,42,96.88
I00020790,O0014280,D15,1,160.0,0,160.0,42,96.88
I00020791,O0014281,D15,1,160.0,0,160.0,42,96.88
I00020792,O0014282,D08,2,180.0,0,360.0,116,196.48000000000002
I00020793,O0014283,D04,1,320.0,0,320.0,148,129.76
I00020794,O0014283,D06,2,460.0,0,920.0,372,426.56
I00020795,O0014284,D09,1,220.0,15,187.0,78,79.96000000000001
I00020796,O0014284,D10,1,230.0,15,195.5,84,81.14
I00020797,O0014285,D04,1,320.0,0,320.0,148,129.76
I00020798,O0014286,D02,1,340.0,5,323.0,156,122.12
I00020799,O0014287,D11,1,210.0,0,210.0,74,108.28
I00020800,O0014288,D01,2,260.0,5,494.0,184,241.36
I00020801,O0014289,D02,1,340.0,0,340.0,156,139.12
I00020802,O0014290,D04,1,320.0,0,320.0,148,129.76
I00020803,O0014291,D02,3,340.0,0,1020.0,468,417.36
I00020804,O0014291,D08,1,180.0,0,180.0,58,98.24000000000001
I00020805,O0014292,D11,1,210.0,0,210.0,74,108.28
I00020806,O0014293,D04,3,320.0,0,960.0,444,389.28
I00020807,O0014294,D18,1,280.0,0,280.0,112,131.04
I00020808,O0014294,D03,2,240.0,0,480.0,192,224.64
I00020809,O0014295,D17,1,220.0,0,220.0,82,113.712
I00020810,O0014296,D01,1,260.0,0,260.0,92,139.296
I00020811,O0014296,D13,2,120.0,0,240.0,68,145.504
I00020812,O0014297,D08,1,180.0,0,180.0,58,102.128
I00020813,O0014298,D16,2,110.0,0,220.0,56,139.712
I00020814,O0014299,D04,1,320.0,0,320.0,148,136.672
I00020815,O0014300,D06,1,460.0,10,414.0,186,177.216
I00020816,O0014301,D17,2,220.0,0,440.0,164,227.424
I00020817,O0014301,D04,1,320.0,0,320.0,148,136.672
I00020818,O0014301,D02,1,340.0,0,340.0,156,146.464
I00020819,O0014302,D18,2,280.0,15,476.0,224,190.176
I00020820,O0014302,D09,1,220.0,15,187.0,78,84.712
I00020821,O0014303,D15,1,160.0,5,152.0,42,92.336
I00020822,O0014303,D09,1,220.0,5,209.0,78,106.712
I00020823,O0014304,D08,1,180.0,0,180.0,58,102.128
I00020824,O0014305,D07,3,190.0,0,570.0,186,321.072
I00020825,O0014305,D08,2,180.0,0,360.0,116,204.256
I00020826,O0014305,D13,2,120.0,0,240.0,68,145.504
I00020827,O0014306,D01,1,260.0,0,260.0,92,139.296
I00020828,O0014307,D08,1,180.0,0,180.0,58,102.128
I00020829,O0014308,D02,1,340.0,0,340.0,156,146.464
I00020830,O0014308,D09,3,220.0,0,660.0,234,353.13599999999997
I00020831,O0014308,D05,1,390.0,0,390.0,148,198.94400000000002
I00020832,O0014309,D04,1,320.0,0,320.0,148,136.672
I00020833,O0014310,D10,1,230.0,0,230.0,84,120.608
I00020834,O0014311,D02,1,340.0,0,340.0,156,146.464
I00020835,O0014312,D15,1,160.0,10,144.0,42,84.336
I00020836,O0014313,D07,2,190.0,10,342.0,124,176.048
I00020837,O0014313,D01,1,260.0,10,234.0,92,113.29599999999999
I00020838,O0014314,D06,2,460.0,0,920.0,372,446.432
I00020839,O0014315,D07,1,190.0,0,190.0,62,110.216
I00020840,O0014315,D01,1,260.0,0,260.0,92,143.664
I00020841,O0014315,D07,1,190.0,0,190.0,62,110.216
I00020842,O0014316,D08,1,180.0,0,180.0,58,105.152
I00020843,O0014317,D08,1,180.0,0,180.0,58,105.152
I00020844,O0014318,D14,1,150.0,0,150.0,46,89.96
I00020845,O0014318,D13,1,120.0,0,120.0,34,74.768
I00020846,O0014319,D06,2,460.0,0,920.0,372,461.88800000000003
I00020847,O0014319,D14,1,150.0,0,150.0,46,89.96
I00020848,O0014320,D02,1,340.0,0,340.0,156,152.176
I00020849,O0014321,D15,1,160.0,0,160.0,42,103.024
I00020850,O0014322,D15,2,160.0,0,320.0,84,206.048
I00020851,O0014322,D14,2,150.0,0,300.0,92,179.92
I00020852,O0014323,D17,2,220.0,0,440.0,164,234.816
I00020853,O0014323,D04,1,320.0,0,320.0,148,142.048
I00020854,O0014324,D01,3,260.0,15,663.0,276,313.992
I00020855,O0014325,D14,1,150.0,0,150.0,46,89.96
I00020856,O0014326,D14,2,150.0,0,300.0,92,179.92
I00020857,O0014326,D05,1,390.0,0,390.0,148,205.496
I00020858,O0014327,D07,2,190.0,10,342.0,124,182.432
I00020859,O0014328,D09,1,220.0,0,220.0,78,121.408
I00020860,O0014329,D01,1,260.0,0,260.0,92,143.664
I00020861,O0014329,D16,2,110.0,0,220.0,56,143.40800000000002
I00020862,O0014329,D15,1,160.0,0,160.0,42,103.024
I00020863,O0014330,D14,1,150.0,15,127.5,46,67.46
I00020864,O0014331,D07,1,190.0,10,171.0,62,91.216
I00020865,O0014332,D04,2,320.0,0,640.0,296,284.096
I00020866,O0014333,D15,1,160.0,0,160.0,42,103.024
I00020867,O0014334,D04,2,320.0,0,640.0,296,284.096
I00020868,O0014335,D07,1,190.0,0,190.0,62,110.216
I00020869,O0014336,D03,1,240.0,0,240.0,96,121.536
I00020870,O0014337,D07,2,190.0,0,380.0,124,217.696
I00020871,O0014338,D11,2,210.0,10,378.0,148,187.664
I00020872,O0014338,D01,1,260.0,10,234.0,92,115.792
I00020873,O0014339,D04,1,320.0,15,272.0,148,91.744
I00020874,O0014340,D02,1,340.0,5,323.0,156,132.728
I00020875,O0014341,D07,1,190.0,0,190.0,62,108.848
I00020876,O0014342,D01,1,260.0,0,260.0,92,141.792
I00020877,O0014343,D04,1,320.0,0,320.0,148,139.744
I00020878,O0014344,D03,1,240.0,0,240.0,96,119.808
I00020879,O0014345,D03,2,240.0,0,480.0,192,239.616
I00020880,O0014346,D08,1,180.0,0,180.0,58,103.856
I00020881,O0014347,D17,2,220.0,0,440.0,164,231.648
I00020882,O0014348,D10,1,230.0,10,207.0,84,99.816
I00020883,O0014348,D18,1,280.0,10,252.0,112,111.776
I00020884,O0014349,D11,1,210.0,0,210.0,74,114.832
I00020885,O0014349,D11,1,210.0,0,210.0,74,114.832
I00020886,O0014349,D18,1,280.0,0,280.0,112,139.776
I00020887,O0014350,D04,1,320.0,0,320.0,148,139.744
I00020888,O0014350,D14,2,150.0,0,300.0,92,177.76
I00020889,O0014351,D09,2,220.0,0,440.0,156,239.648
I00020890,O0014352,D02,2,340.0,0,680.0,312,299.456
I00020891,O0014352,D01,1,260.0,0,260.0,92,141.792
I00020892,O0014353,D04,1,320.0,0,320.0,148,139.744
I00020893,O0014354,D06,3,460.0,10,1242.0,558,544.896
I00020894,O0014355,D04,2,320.0,0,640.0,296,279.488
I00020895,O0014355,D07,1,190.0,0,190.0,62,108.848
I00020896,O0014355,D12,1,360.0,0,360.0,165,158.712
I00020897,O0014356,D10,2,230.0,0,460.0,168,235.696
I00020898,O0014356,D05,2,390.0,0,780.0,296,388.528
I00020899,O0014357,D18,1,280.0,0,280.0,112,133.728
I00020900,O0014358,D07,1,190.0,0,190.0,62,104.744
I00020901,O0014358,D06,2,460.0,0,920.0,372,435.392
I00020902,O0014358,D05,1,390.0,0,390.0,148,194.264
I00020903,O0014359,D06,1,460.0,5,437.0,186,194.696
I00020904,O0014360,D02,1,340.0,0,340.0,156,142.38400000000001
I00020905,O0014361,D06,1,460.0,0,460.0,186,217.696
I00020906,O0014362,D02,1,340.0,0,340.0,156,142.38400000000001
I00020907,O0014363,D11,1,210.0,0,210.0,74,110.29599999999999
I00020908,O0014363,D06,1,460.0,0,460.0,186,217.696
I00020909,O0014363,D09,1,220.0,0,220.0,78,115.072
I00020910,O0014364,D07,2,190.0,0,380.0,124,209.488
I00020911,O0014365,D15,1,160.0,0,160.0,42,98.416
I00020912,O0014366,D05,1,390.0,0,390.0,148,194.264
I00020913,O0014366,D11,1,210.0,0,210.0,74,110.29599999999999
I00020914,O0014367,D02,1,340.0,0,340.0,156,142.38400000000001
I00020915,O0014367,D17,1,220.0,0,220.0,82,111.072
I00020916,O0014368,D11,1,210.0,0,210.0,74,110.29599999999999
I00020917,O0014368,D04,1,320.0,0,320.0,148,132.832
I00020918,O0014369,D06,1,460.0,0,460.0,186,217.696
I00020919,O0014369,D01,2,260.0,0,520.0,184,272.352
I00020920,O0014369,D17,1,220.0,0,220.0,82,111.072
I00020921,O0014370,D09,1,220.0,0,220.0,78,115.072
I00020922,O0014370,D12,1,360.0,0,360.0,165,150.936
I00020923,O0014371,D10,1,230.0,0,230.0,84,117.848
I00020924,O0014371,D13,1,120.0,0,120.0,34,71.312
I00020925,O0014372,D01,1,260.0,0,260.0,92,136.176
I00020926,O0014373,D15,1,160.0,0,160.0,42,98.416
I00020927,O0014373,D10,1,230.0,0,230.0,84,117.848
I00020928,O0014373,D01,1,260.0,0,260.0,92,136.176
I00020929,O0014374,D03,1,240.0,0,240.0,96,114.624
I00020930,O0014375,D04,1,320.0,0,320.0,148,132.832
I00020931,O0014376,D04,3,320.0,5,912.0,444,350.496
I00020932,O0014377,D18,1,280.0,0,280.0,112,133.728
I00020933,O0014378,D01,1,260.0,0,260.0,92,136.176
I00020934,O0014379,D01,3,260.0,10,702.0,276,330.528
I00020935,O0014379,D15,1,160.0,10,144.0,42,82.416
I00020936,O0014380,D05,1,390.0,0,390.0,148,194.264
I00020937,O0014381,D08,2,180.0,10,324.0,116,163.936
I00020938,O0014382,D02,2,340.0,0,680.0,312,296.192
I00020939,O0014383,D08,1,180.0,10,162.0,58,84.992
I00020940,O0014383,D08,1,180.0,10,162.0,58,84.992
I00020941,O0014384,D03,1,240.0,10,216.0,96,94.656
I00020942,O0014385,D10,1,230.0,0,230.0,84,121.712
I00020943,O0014386,D16,1,110.0,0,110.0,28,70.384
I00020944,O0014386,D04,1,320.0,0,320.0,148,138.208
I00020945,O0014387,D08,1,180.0,0,180.0,58,102.992
I00020946,O0014388,D08,1,180.0,0,180.0,58,102.992
I00020947,O0014389,D15,2,160.0,0,320.0,84,202.208
I00020948,O0014390,D06,2,460.0,0,920.0,372,450.848
I00020949,O0014391,D07,1,190.0,0,190.0,62,107.936
I00020950,O0014391,D06,1,460.0,0,460.0,186,225.424
I00020951,O0014392,D15,2,160.0,0,320.0,84,202.208
I00020952,O0014393,D15,2,160.0,0,320.0,84,202.208
I00020953,O0014394,D02,1,340.0,0,340.0,156,148.096
I00020954,O0014394,D01,1,260.0,0,260.0,92,140.544
I00020955,O0014395,D16,2,110.0,0,220.0,56,140.768
I00020956,O0014395,D02,1,340.0,0,340.0,156,148.096
I00020957,O0014396,D05,1,390.0,0,390.0,148,200.816
I00020958,O0014397,D10,1,230.0,0,230.0,84,121.712
I00020959,O0014397,D07,1,190.0,0,190.0,62,107.936
I00020960,O0014398,D12,1,360.0,10,324.0,165,120.98400000000001
I00020961,O0014399,D12,3,360.0,0,1080.0,495,470.952
I00020962,O0014400,D08,1,180.0,0,180.0,58,102.992
I00020963,O0014400,D02,1,340.0,0,340.0,156,148.096
I00020964,O0014401,D02,1,340.0,0,340.0,156,148.096
I00020965,O0014402,D09,1,220.0,0,220.0,78,118.768
I00020966,O0014403,D06,1,460.0,0,460.0,186,225.424
I00020967,O0014403,D02,2,340.0,0,680.0,312,296.192
I00020968,O0014404,D09,1,220.0,0,220.0,78,110.848
I00020969,O0014404,D03,1,240.0,0,240.0,96,110.016
I00020970,O0014405,D09,2,220.0,0,440.0,156,221.696
I00020971,O0014405,D06,1,460.0,0,460.0,186,208.864
I00020972,O0014405,D03,2,240.0,0,480.0,192,220.032
I00020973,O0014406,D05,1,390.0,0,390.0,148,186.776
I00020974,O0014406,D04,2,320.0,0,640.0,296,253.376
I00020975,O0014407,D16,1,110.0,0,110.0,28,66.424
I00020976,O0014408,D01,2,260.0,0,520.0,184,262.368
I00020977,O0014408,D10,2,230.0,0,460.0,168,226.864
I00020978,O0014409,D10,1,230.0,5,218.5,84,101.932
I00020979,O0014410,D04,1,320.0,0,320.0,148,126.688
I00020980,O0014410,D12,1,360.0,0,360.0,165,144.024
I00020981,O0014411,D11,1,210.0,0,210.0,74,106.26400000000001
I00020982,O0014412,D16,2,110.0,0,220.0,56,132.848
I00020983,O0014413,D14,1,150.0,0,150.0,46,82.76
I00020984,O0014414,D03,1,240.0,0,240.0,96,110.016
I00020985,O0014414,D04,1,320.0,0,320.0,148,126.688
I00020986,O0014415,D08,2,180.0,0,360.0,116,193.024
I00020987,O0014416,D10,1,230.0,0,230.0,84,113.432
I00020988,O0014417,D18,2,280.0,0,560.0,224,256.704
I00020989,O0014417,D02,1,340.0,0,340.0,156,135.856
I00020990,O0014418,D15,2,160.0,0,320.0,84,190.688
I00020991,O0014418,D01,1,260.0,0,260.0,92,131.184
I00020992,O0014419,D09,3,220.0,0,660.0,234,332.544
I00020993,O0014420,D04,2,320.0,0,640.0,296,253.376
I00020994,O0014421,D13,1,120.0,0,120.0,34,69.00800000000001
I00020995,O0014421,D02,2,340.0,0,680.0,312,271.712
